"region","haulid","year","lat","lon","stratum","stratumarea","depth","spp","wtcpue"
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Pandalopsis dispar",NA
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Pseudostichopus mollis",0.28
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Pyrosoma",1.12
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Raja rhina",27.48
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Scyphozoa",1.62
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Sebastes aleutianus/melanostictus complex",21.84
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Sebastes alutus",5.04
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Sebastes babcocki",2
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Sebastes borealis",12.14
"Canadian Pacific","84210-084",2018,49.352083,-127.229116,"49--128-300",149.715350802112,353,"Sebastolobus alascanus",7.28
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Allocentrotus fragilis",NA
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Anoplopoma fimbria",1.51
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Atheresthes stomias",36.43
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Eopsetta jordani",1.45
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Gadus macrocephalus",41.64
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Glyptocephalus zachirus",32.38
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Hippoglossus stenolepis",8.98
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Hydrolagus colliei",5.14
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Merluccius productus",2.9
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Microstomus pacificus",12.14
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Ophiodon elongatus",11.52
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Pandalus platyceros",NA
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Raja rhina",9.29
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Ronquilus jordani",NA
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes aleutianus/melanostictus complex",7.74
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes borealis",2.07
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes brevispinis",22.14
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes elongatus",191.86
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes entomelas",NA
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes flavidus",160.21
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes goodei",0.11
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes helvomaculatus",6.03
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes jordani",6.03
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes paucispinis",19.08
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes pinniger",5.44
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes proriger",1594.04
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes ruberrimus",7.88
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes wilsoni",7.48
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastes zacentrus",48.5
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Sebastolobus alascanus",1.99
"Canadian Pacific","84210-085",2018,49.417766,-127.1752,"49--128-100",1571.33182450552,162,"Squalus suckleyi",6
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Allocentrotus fragilis",0.62
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Anoplopoma fimbria",0.38
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Atheresthes stomias",27.27
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Balticina septentrionalis",0.03
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Citharichthys sordidus",0.12
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Clupea pallasii",0.22
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Gadus chalcogrammus",0.52
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Gadus macrocephalus",2.8
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Glyptocephalus zachirus",77.49
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Gorgonocephalus eucnemis",NA
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Hexactinellida",NA
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Hippoglossoides elassodon",53
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Hippoglossus stenolepis",9.58
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Hydrolagus colliei",0.62
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Icelinus filamentosus",0.18
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Lycodes pacificus",0.27
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Lyopsetta exilis",3.01
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Merluccius productus",4.1
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Microstomus pacificus",23.34
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Ophiodon elongatus",1.04
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Parophrys vetulus",2.12
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Pyrosoma",2.2
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Radulinus asprellus",NA
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Rossia pacifica",NA
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Scyphozoa",0.13
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Sebastes brevispinis",2.96
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Sebastes elongatus",1.74
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Sebastes flavidus",4.1
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Sebastes ruberrimus",0.98
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Sebastes wilsoni",0.48
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Sebastes zacentrus",0.3
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Squalus suckleyi",3.58
"Canadian Pacific","84210-086",2018,49.4673,-127.1164,"49--128-100",1571.33182450552,142,"Stylasterias forreri",NA
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Allocentrotus fragilis",0.56
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Anoplopoma fimbria",3.04
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Atheresthes stomias",29.01
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Balticina septentrionalis",NA
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Citharichthys sordidus",4.51
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Clupea pallasii",0.69
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Eopsetta jordani",0.48
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Gadus chalcogrammus",1.05
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Gadus macrocephalus",10.26
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Glyptocephalus zachirus",17.36
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Hippoglossoides elassodon",126.07
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Hydrolagus colliei",4.98
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Icelinus filamentosus",0.14
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Isopoda",NA
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Lycodes pacificus",0.28
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Lyopsetta exilis",1.9
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Merluccius productus",6.07
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Microstomus pacificus",17.42
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Oncorhynchus tshawytscha",7.1
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Parophrys vetulus",3.93
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Pyrosoma",1.76
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Raja rhina",0.78
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Scyphozoa",0.08
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Sebastes alutus",NA
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Sebastes elongatus",0.09
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Sebastes flavidus",10.38
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Sebastes helvomaculatus",0.14
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Sebastes saxicola",0.08
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Stylasterias forreri",0.41
"Canadian Pacific","84210-087",2018,49.484416,-127.062716,"49--128-100",1571.33182450552,131,"Thaleichthys pacificus",0.24
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Allocentrotus fragilis",NA
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Anoplopoma fimbria",0.46
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Atheresthes stomias",98.12
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Clupea pallasii",0.32
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Crossaster papposus",NA
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Eopsetta jordani",4.42
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Glyptocephalus zachirus",4.82
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Hippoglossoides elassodon",18.82
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Hippoglossus stenolepis",17.58
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Hydrolagus colliei",53.12
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Icelinus filamentosus",0.43
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Lyopsetta exilis",0.26
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Merluccius productus",0.56
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Microstomus pacificus",7.42
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Ophiodon elongatus",13.92
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Ophiura sarsi",NA
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Pandalus platyceros",0.15
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Pyrosoma",0.84
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Raja rhina",12.4
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Sebastes babcocki",0.12
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Sebastes brevispinis",189
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Sebastes elongatus",6.89
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Sebastes flavidus",7.94
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Sebastes helvomaculatus",2.01
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Sebastes pinniger",80.28
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Sebastes zacentrus",32.61
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Sebastolobus alascanus",0.8
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Squalus suckleyi",887.83
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Strongylocentrotus pallidus",0.04
"Canadian Pacific","84210-088",2018,49.525633,-127.2501,"49--128-100",1571.33182450552,176,"Stylasterias forreri",0.18
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Allocentrotus fragilis",NA
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Anoplopoma fimbria",16.74
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Atheresthes stomias",20.84
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Hydrolagus colliei",153.68
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Microstomus pacificus",14.7
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Ophiodon elongatus",55.26
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Ophiura sarsi",NA
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Ronquilus jordani",NA
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Rossia pacifica",NA
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Sebastes helvomaculatus",NA
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Sebastes pinniger",31.26
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Sebastolobus alascanus",NA
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Squalus suckleyi",9705.3
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Strongylocentrotus pallidus",NA
"Canadian Pacific","84210-089",2018,49.543316,-127.25405,"49--128-100",1571.33182450552,161,"Stylasterias forreri",2.23
"Canadian Pacific","84210-090",2018,49.602733,-127.282283,"49--128-100",1571.33182450552,146,"Anoplopoma fimbria",1.42
"Canadian Pacific","84210-090",2018,49.602733,-127.282283,"49--128-100",1571.33182450552,146,"Atheresthes stomias",118.28
"Canadian Pacific","84210-090",2018,49.602733,-127.282283,"49--128-100",1571.33182450552,146,"Clupea pallasii",0.22
"Canadian Pacific","84210-090",2018,49.602733,-127.282283,"49--128-100",1571.33182450552,146,"Eopsetta jordani",57.48
